Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
65891.97466069985,3.9832827479826047,0.7418395868865924,-1.2144437431126933,4.367617415397767,-3.1930174457542027,1.3251680620331516,-4.146638886951287,-0.055214433264167084,3.8606152078617804,0.71570640974981,2.401632151957358,4.9991305349043245,3.572261849304885,3.1707723691415453,4.294519736060437,-1.8975578502761925,-4.099124399424548,1.5684510110991647,1.3890508650660678,-0.22592118951535056,3.453386822806447,0.9002798334106412,3.806969286281026,-1.1885931564236127,4.023900987082035,-0.005172362996902713,-2.523556621657854,-2.2060611078514314,311.76806165640915,0
3505.6388770460676,-1.4746685774604327,2.6966329988107427,0.12977501580770756,2.7688847162323063,-3.6775512533436574,-2.10974973229048,-3.671875154211386,0.28452508125927345,-1.1915025464162667,-1.455774036496118,-3.468219891605302,3.0726937901271896,-1.3182409614117407,2.659699095625899,-0.015029894299651403,-4.3572407479599935,-1.2417190916869192,3.861034048050131,4.137125577822925,-0.3569488431451191,-4.601432538932454,1.2366857737351094,-0.36187369670203395,4.880580629075165,3.6847019016234768,-1.8184470312867007,4.658141739425293,-3.2992349887610937,983.9219816314946,1
22122.181384631032,0.3023747437223214,0.2974956220965286,-4.933397983597131,-2.933245726069722,2.6623891293834854,4.466305645502832,0.13346492167534763,-2.3335661066646427,0.903310188189165,-1.881847870226161,-4.535451474179063,-2.13709807989219,4.10774052083932,3.660661476312077,-2.4258064851482883,4.881095286158459,-4.972918506371535,-0.8679377757584197,-3.654284993089946,-3.0179280019475474,0.3087804211064551,2.6547778832488067,1.349889242480713,3.7766214188471974,4.029306653662962,-3.4200947057602327,-2.738107960234124,-3.9426998717596495,64.4193572474947,0
37793.143568245854,-3.1565615517150625,-0.9969907239079578,1.2254850612655162,-0.44169289114024846,0.6891270372269851,4.491378218287018,-4.459953928923555,-3.7438854532141863,-0.01652602251936841,0.05285251259544044,4.504348429329763,-2.4159568224538077,-1.7699604140917211,-4.162343842328163,-4.048507494827413,-4.515421855083969,1.005234392597984,-2.9064278266243324,-2.120575059378363,-1.058441175868606,0.915131374029194,-0.5593458747168647,4.28240447628761,0.08516215695305185,-1.5325162460614772,-4.871825526748529,-3.498647970034882,-0.842331856022791,118.54305992141612,0
17371.77234013874,-3.1167730397385087,-2.395107184315889,0.7167516463042221,-0.6430050975509038,2.8135014049182647,0.9301182454144925,-2.177088551704397,2.291668004766363,4.0866020204066835,2.9987119187628695,-4.462286414573332,0.09466882397674237,-2.698093974153611,-2.713943563496052,4.276284036748262,-0.44919462502772234,-1.4567260025954196,-2.16280068094461,0.8287394960779624,3.2067449083875292,1.5818707601707054,3.664108854026697,-4.7209778863365734,-3.3308021306906266,-4.6425128722949625,0.6821757990443365,4.341793326657651,-3.860400142421887,40.045008583512455,0
44696.64241045434,1.2273479478929428,-2.3182373571281323,-0.1845203332453682,-3.6775793040968208,4.332380441046903,1.2396266143757053,1.1217989594488484,-3.962831680694461,3.221930532110383,3.947757701385312,2.4226559702909807,4.6371885862310105,-2.0577778780631517,-3.8012816990322182,4.572494714288968,-0.6270905030806739,-0.8163580193417328,-4.955682769525648,4.488137437801441,2.6923349870040827,4.238520091044377,-1.8454193860587695,4.734378365688306,4.284316976627764,-4.148861607055366,2.7737645868020655,2.2638470102704016,-4.301917219784974,529.8189107537863,0
51838.09639501691,4.126322838926612,-2.6631683429904363,3.6795496639647034,2.977909613897685,0.5678854926513877,3.1093709130670852,-0.991043157394877,-3.6180964452903397,-3.3243752368526183,-2.1904212130853518,4.311815110720946,2.833734491327812,2.421628910033723,-0.9904694694965048,-0.3783648538523252,4.632451631727884,-1.064622392813276,4.897303926417106,-4.585835661245506,-2.7797589335218853,0.8398183114572522,-2.3956718068678464,-4.524298701157683,-0.6335188767284876,-1.9493729698026785,3.8275658780356085,0.4097024048912843,-0.711232827652136,944.3561670814626,0
2534.251755855052,3.945323355545204,-2.7962120112283397,2.4890054489953144,-2.817264219257284,-3.6303053508950867,-4.109255736062982,2.2242500586399503,-3.8438529948765696,3.197769284298799,-2.696576313521902,2.2142391463116198,4.638565810517402,-3.433097343039333,2.1313804022325886,4.918022949958177,-1.4490129046632405,2.0416617630954885,3.7202980739573395,-0.6950078970926636,2.834091717806877,1.9905470333724171,2.318791503089904,1.1252038131786577,-3.678588874281792,4.503881344565565,-3.5932446491595216,0.2727127842510422,-2.7889861812646366,51.531688411097896,1
73445.89394577823,-4.311697301014109,2.7986209409479006,-4.74543725603095,-3.1272631660099783,4.954693269162206,0.6336422511840851,2.7499239194581975,2.513604245832247,-4.392238807951662,-3.227508285799164,-1.4294471198333558,2.9868252678480642,1.7281591447428664,0.8798779545619482,1.9756112373051717,1.6978045039978245,4.5657302746311395,3.4949212706968034,1.4959842368870504,4.526129136791884,-4.568177470699513,3.596224459951836,4.317743120328618,-0.6162958782867065,-4.099652780780687,2.138593205125593,-2.5237516135949845,-3.4112788679984263,768.7423514114533,1
63450.53367223087,-0.710553631841039,0.8942256352797759,2.3351130402725806,-3.7741226741510214,3.767051647080141,-1.2412262168928647,1.4299039593302734,1.8602268745689008,-3.1969092397540058,4.917554002497857,-1.6310270552247728,1.2896461305223337,0.2509160431624018,-3.66690627700331,0.7641732250571378,-3.831785328622208,-3.7222800517760177,-3.1200669353211152,-4.840646774640708,-3.8522310227051095,-3.945953786264298,2.6797924811800016,1.1975841046210327,-2.797504783829199,4.989325815446797,3.3622829933527925,-4.929483498850731,1.472631115073848,989.4613800732538,1
75314.94837137971,0.8741350171929296,-0.0009453472385985151,4.379049922801254,-2.155436949013313,-0.7979902867803181,-3.053243874436571,4.388093510534409,-4.947622963789878,0.02684695511401003,-1.7158690845065094,4.918291389245983,-4.022347671234493,-2.2918180193499382,1.3526765840000667,0.47364660034193395,4.2864439326038895,3.1269739590332755,-0.7363771495613447,-2.7452972482694538,-1.7720326609238466,3.8369588416766796,-1.1560243127748016,1.3408854200261882,1.0428844165652773,1.5414780534151227,1.4651973519061343,-3.435368724636251,1.8748261341512462,223.95325167165225,0
10734.527521611215,4.292431550482975,-4.305739673239537,2.992259543746723,4.032912485919443,0.5626075681415719,-1.8273814270395539,-1.7680841512681091,3.062605074598469,1.591409173101173,-1.2886408188071954,-0.6207887493087396,-4.407567386299775,2.6565945339321386,3.7962729025614994,4.846187542322177,-0.9404362538771807,-0.909919811655131,-2.32473439900947,0.6356230582575684,-3.959057371341558,-1.7099619461228368,-4.0441480583053195,-2.6008459065972964,-0.1944166334071724,-1.9669057080795316,-2.431759483144229,4.11893843702045,-3.1466491847596623,975.1123287093994,0
30204.164071242307,3.9475657338580206,0.6463969370329075,1.8234583385574403,-0.7394399333237844,1.7975082313003412,1.1557197015504928,1.9823037263268706,-3.4371477638628667,4.623708741077618,3.0610156875537395,-0.3276778731331298,-3.8712682904312388,-4.941212729734932,3.3097474149919552,-2.4815992894836594,4.242496444173129,2.2825506843475356,0.8177485896273726,2.916738392984045,4.524388041963197,-2.1348022778573017,-4.324093288884196,-3.4239949672480305,-1.8717617759822192,-0.2919510242017136,-0.9210617213965397,-0.421515637017257,-3.9905288443895715,946.9832346766555,0
48470.69335287716,0.17252060488286514,-3.117296481050098,1.6278817495247155,-4.276003465115158,2.113490646162589,-3.426572574593192,3.128327859849648,0.9341989388353369,1.5985267639617415,4.434848212151088,2.5224052051869776,0.613567054287226,2.8389551376420226,0.0899442331814857,-1.4602424755626697,-0.26100374315171226,-2.8758709063950705,1.8693662586148356,0.21533125927788976,-1.4898068663489141,2.977688363184744,1.058587561010322,4.017735062467548,-1.921619033560095,3.041115884054758,0.7604538215740106,3.691610117416367,4.806257503989158,433.73486092146976,1
79002.23514033109,2.692357379332333,0.4860754240010321,2.8524610172032965,4.522390486568529,-2.6427023876646416,-2.9466812265913402,2.259992420544437,-3.21670998448134,1.3060678463252522,3.3799653509183507,2.511719057492078,-0.6686241964689588,-0.49710354653891997,-0.3617713336134347,2.415633664703761,-0.29438009739027304,-1.4879701382201063,2.9607307422806253,3.018645538806844,-3.855779843709798,4.403144100954549,-0.8375399012531348,4.954423004443171,1.7546613332025842,-3.3794787536419193,-0.9742894876872157,4.220877758953513,-0.9625991155297475,83.14284433475217,1
86151.01560440235,-2.872426136183377,2.8564099802633534,1.3386770276902284,-3.1683032489101928,0.355604584599547,-0.8060137995813035,-0.5464386512787778,-1.7721248820646007,-3.7192140658903683,4.7106794764903555,-0.8793416175877065,-1.1368843364079306,1.897272848292003,1.9443094528509386,3.889871964955871,1.3530472792490986,-3.8303055819589513,4.419121947607124,-1.7317892159974537,-4.222609595504853,-1.9214244149746298,-4.149035859313179,2.1898908431738686,1.102065219248317,0.07840632763441935,-0.12780853475627652,3.514410603957465,4.239964198900122,907.2754917583593,1
27163.205393985725,4.850934823922184,-1.782128300923962,-1.7559345173683303,-1.659941500728479,-2.7253350913928776,-2.1385925733928604,3.670166363818524,4.720778070601527,0.3157195462663758,0.5494479237710603,-0.4810667364529273,4.086563994624376,2.4972877820448014,2.5955298820876047,1.5148622908607203,0.46768449125446665,0.8368608689542327,-1.0954106846096954,4.305445755228078,0.528584428368851,-4.4667799495753275,2.830569748866335,0.3086605404284626,-0.508235877753858,-2.4149667508210104,-2.057007687716441,-1.1728717161349458,4.402861181229088,956.108246957824,1
78046.78685343273,0.5989702033977453,-3.7858440844573282,2.4584183968820197,-4.634407841465231,-3.9141456849909426,-1.1301538896314067,1.2070695380150687,-2.7304064726168233,4.930944762977994,-2.0289406822809664,-2.577017039941537,-4.21158494690723,2.261567726321161,-0.7260602278671291,2.845666605543591,-0.4118839179152367,-0.44191964370663683,-2.678894751984383,3.2765244288816184,-3.8780514516396867,3.368430584984349,-0.2609994428117073,1.364256610542009,-0.5564225711931368,1.8005828807340691,0.6197914752008824,-3.3105785341517144,4.263996480239987,653.8456121739069,1
15548.893081100337,1.627443275679905,2.7015340962471637,2.3618053117917013,1.5897262290451932,-4.619308840424027,-4.140907451746932,-3.9013355368985057,4.950694947381711,0.2861669691891189,3.8921723659937086,2.4556925362207718,-1.2335211420785042,-2.0543806991540423,0.9978499674805494,2.3734846393336344,-3.804701368496426,1.5129837825168053,3.4540411254185717,0.27253258250268253,-1.8400236200224054,0.002258680586385786,4.078881004870805,0.4880052845328562,-4.919681480023447,-4.332560282712182,-2.7574432975054908,2.501088998214871,-4.197397071507535,199.73712369519802,0
35212.978427276554,-0.16803751393880706,2.200303783648093,4.2063860397177315,-0.3345557522333511,-4.450029425131596,-0.8317982482674937,-2.3498346546794813,-1.7359012887457768,0.4809565088170924,3.168552498034172,2.6120622280537598,2.4413169395703873,0.45836515183951576,3.232885174892999,-1.332004351313505,3.7585292854761967,0.5521812687672467,-0.6197693767130446,3.486586598086598,1.106012891988069,-4.32103990813936,4.266885701650969,1.1566273659459725,-3.7573390076326674,-4.708156872620255,-2.1797324542453156,3.7225930641105425,4.901236425565678,56.79638642362805,0
77233.89566077205,-2.2283222628738244,-2.801237131411547,-2.322609166740648,-4.09149082477179,2.3276621332864,-4.047890823279313,1.6747083478888776,-1.284588878515207,-4.672337613448574,-0.19925379664154264,3.2677636348623373,-4.644202798621913,-3.6261188376376143,-0.12951948785209755,-2.0833361440643516,0.5570660840557116,2.0223295950663562,-2.54593383351052,-2.9900971943359256,3.1271660228115223,-0.33549637947449895,-2.519060211050792,-3.313633833906037,0.620690034177386,3.2344712444236343,-4.585784208973984,-0.8938232051237094,-2.1157443949679777,422.0180537091131,1
30684.292518715898,-2.991148304680232,-1.9157950270055135,3.6538892678188475,-0.7951017566093919,0.5073834731788924,-0.36180008599031144,-4.722536954956525,-3.0345686616792955,3.74373373954824,-0.4896435384066242,-4.586092695263679,1.9884528182472927,-4.57130022488289,0.962400883305639,-3.05013707035139,-3.1813831251764704,0.700204494539082,4.119503751215133,1.7727649847166997,2.716360684235126,-4.0839363237545845,1.3764100746710595,1.3905659912409813,0.2437435212770831,3.8992285167132454,-0.3714339622725511,0.7505238105799394,4.655534868457288,981.5494012303857,1
52554.53488316749,-3.3948194010275112,1.6675418799073611,-2.382573683662849,-1.5046492750568738,-4.789887505840795,0.4959228663305897,-2.6967849350742332,-1.6940145438129295,3.7988470575431137,0.7090538267798019,2.730960835134532,-3.539802279811882,-0.2439251355214358,0.8258366066840273,1.2827192592765861,3.2346613532878514,3.3815261119164557,2.5327624137343108,2.206929369047705,-2.2306051556479725,-0.9696881292843642,2.2896535842589927,3.1319086760489245,3.848260088819208,-2.1545273442330357,-0.6187723361983384,3.0076157326736226,0.13595957023535998,222.44102333844816,1
81325.18370711584,-2.0284052664628573,-1.3949568142437005,3.5706434749674614,2.650045993402652,0.6372110883220286,1.7654622090941015,-2.132567503759125,-3.2817566915990026,-2.5821770688682797,-2.8775580793500932,4.356045816035483,2.1913161803972727,2.5387470876532703,1.8837059474071438,-1.004501831822231,-2.087243135165231,4.119829794938999,-4.375033633077036,1.1565163672922285,1.7304155300781945,1.3063107278041208,4.47873694181356,-2.036210227991866,-4.277844828457931,-3.0881773391316782,-0.41662558665060967,4.310509374747845,1.1251064987965105,867.1440525422291,1
54163.93271626157,3.6152931215017947,0.04387360566942888,-0.5864942393120742,-1.217738195220738,-1.8667448117452579,2.237755400032002,1.9371926469491383,-2.415681170681246,-3.790008189618085,0.7357374354027701,1.615500729156258,2.2271838366334986,-0.7283402719511125,3.6557520599591093,4.552277460667627,0.14880392363491346,0.9262481430126988,-1.715989557411902,0.8294622600762471,-1.6449546009552773,4.680251100934882,2.848895663385159,-0.6773081518520083,-3.361835035407127,-3.4834379961954385,1.4906898979902374,0.171737085751702,-0.3182987968321962,236.60802384978496,1
63771.92858495985,1.225419045548163,1.92074638925601,-4.973317298242856,2.793060444569118,-2.3811156030948624,3.2268401406479708,-2.289383177197566,-1.5690810576515588,0.677960003123915,-0.4057659130663138,-3.4508572898244316,4.376155938173055,4.530184213374369,-2.6871128778973388,-4.392463416260152,-1.0702245966858204,0.192166450363235,3.6609960655608873,1.8897410148668516,1.9883617665795832,-0.03317082687032791,0.1601864192489817,2.0524362289722973,-0.8627230047788252,0.4639944984468771,-2.740084121743802,-1.6359630507274603,-1.3802137249432556,249.19406356101237,1
36180.927270033055,-0.5845846693533243,-0.1613481825166927,4.277832622772822,-4.90245597651338,0.33022872976027706,0.6146514750202776,-4.3037426314622715,4.886986723462508,4.667470217905352,3.924475507722139,-2.998866571199308,-2.3676616499326775,-4.578114109921301,2.449393253630645,-4.9825060786167885,-1.7324642980986606,1.0660426215672913,3.486313637539242,-3.2262164568663665,4.811148078012469,3.290458130287581,4.002258213935425,-1.1032528901209315,-3.5258863043417197,-4.3983711258905975,-1.436450117787793,-0.8961763890557295,-4.693332938768315,628.9462708186504,1
48537.52473231973,4.750144008232267,-1.228373897128423,-1.9493601416037345,3.3794589386452927,2.8378943230147478,-0.654407042481365,-0.21254949990884864,-0.6441741145487745,-1.7569778040436645,2.2831967773574524,1.4415127704138255,-4.925800034291283,-0.5111060524637274,4.1133475035847304,-3.1999133508762823,-3.581807140159474,0.29931749590198997,-0.47438989184325564,1.7158885690766965,-3.007807529894575,0.4426943519279405,3.03137058867161,-2.3983180282747107,4.312730408992145,-3.6615578541992533,1.7911142614573938,-3.0945883821558984,-4.998722100818467,725.6401425183601,1
28821.69940531641,-1.3026820704030118,1.9219192446359914,2.8967805873829455,3.1068691568973392,4.646387271182752,-2.044612030988472,-1.3166270700171125,4.5403296440667145,3.240831386412655,4.661488850821916,-2.1746863054790424,2.7909713058985695,4.131484593355804,4.024806832538307,-2.675892405292183,-3.8381367523249867,3.5832729634648377,-2.0958410954992157,2.777683695090184,-3.1994002126574648,-1.450456610448688,1.952216613126927,-4.4071162467525085,-1.5990714258756542,-0.18551276268919104,-2.1040418164173835,1.4322225329646674,-0.21949762917199145,927.2484036657523,1
